X20241116.OAPS.3_BC15	X20241116.OAPS.4_BC35	X20241123.OAPS.5_BC14	X20241123.OAPS.5_BC16	X20241123.OAPS.5_BC30	X20241123.OAPS.5_BC33	X20241215.OAPS.3_BC11	X20241215.OAPS.3_BC24	X20241215.OAPS.4_BC16	X20241215.OAPS.4_BC25	X20241215.OAPS.5_BC18	X20241215.OAPS.5_BC20	X20241215.OAPS.6_BC21	X20241215.OAPS.6_BC23	L1.1.BC1	L1.1.BC10	L1.1.BC9	L2.2.BC2	L2.2.BC6	L3.3.BC3	L3.3.BC4	L3.3.BC5	L4.4.BC1	L4.4.BC7	L4.4.BC8
ENSG00000164924.18|8557|YWHAZ|protein_coding	93.6535581517921	409.709213936707	127.919273906719	220.80370874817	330.489598752628	344.936000356788	212.128353888195	193.293630193091	320.193159088098	331.497057887745	308.77198925466	320.435204875861	320.649750069873	320.659831380286	187.525516411449	316.730844915987	170.583474847189	336.616282884802	170.991991054856	160.462053481255	351.235670366669	337.373769813864	164.047304804119	170.032116386617	323.506364261768
ENSG00000166441.13|6816|RPL27A|protein_coding	456.561095989986	1134.57936167088	639.758859750098	639.758859750098	944.122282986525	949.065597228328	618.20389261556	679.915440879664	912.060467189898	1041.96772828228	924.67715622397	922.925820623978	949.481864094842	941.647811927756	623.625065652965	929.760246901599	615.961095072585	946.570713885135	643.550713995778	671.72507801965	1047.08564473883	926.601933101604	638.057408244126	635.076734690559	912.136878892817
ENSG00000166501.14|11049|PRKCB|protein_coding	597.041433217675	453.831744668353	608.491191638287	602.099070526048	425.104292006287	476.201109916441	594.545756001513	600.688414651104	478.610122163655	443.948939949822	422.35523756883	439.054706475472	417.385953902067	456.523799215466	613.076328469403	424.361688270569	679.496922602132	464.587611812533	634.34930416219	616.691161428312	436.727388488175	426.96179967966	615.680003194621	610.114077624796	437.304577639399
ENSG00000166710.21|5455|B2M|protein_coding	749.228465214337	1304.76626592151	1005.40695363378	1005.40695363378	1051.56836130777	1032.94916500777	1016.15506829728	1010.94116985763	1072.92969011639	986.6994382551	978.154930817542	1037.39604566054	1020.21894444792	1141.33136727777	1037.76935535963	980.063415771076	1011.1556295008	1017.88405801974	1159.5403364917	962.010581975972	1121.6173364578	1054.24211206694	921.404366103463	1005.21761790843	1012.36861309203
ENSG00000167244.21|6259|IGF2|protein_coding	386.320927376142	384.49633923291	302.57211242527	302.57211242527	463.89662423008	468.839674783199	342.065210655609	356.318109114044	436.322715045839	432.953639260546	456.30954082913	494.29983057237	443.373379250389	439.451292257914	294.250728754139	467.504723782605	285.984392354355	499.38251722974	300.866118086542	302.169724051254	451.260975390561	473.541668836093	301.715750554008	310.431856794249	470.788519386407
ENSG00000167526.14|3866|RPL13|protein_coding	1252.61634028022	1512.77248222784	1395.53608927809	1479.65723015461	1310.33118656143	1334.24960332655	1467.55852964359	1393.11575328442	1409.00738364935	1279.16065377388	1328.88359599908	1299.32464333925	1326.45562624424	1326.22010439863	1418.91832605912	1309.75094547145	1427.68681619928	1302.25424771277	1422.77833683097	1427.74315266591	1366.85905551849	1328.43454822584	1416.15449824527	1519.2829265393	1318.21592569225
ENSG00000167658.16|4021|EEF2|protein_coding	597.041433217675	1727.08191721012	1033.79768210349	1047.94828899726	1271.12504071656	1285.37922173614	1023.34807164731	1042.06234251632	1279.2193904782	1262.40046873731	1286.2102863411	1305.96985461792	1301.49472727018	1280.63609361899	1044.06659122622	1298.98461262462	1025.99940815194	1268.40593988343	1007.86746350151	1037.41015563997	1273.06097376868	1284.0377663741	1038.65167959113	1068.94816186569	1300.19231255495
ENSG00000167978.17|12969|SRRM2|protein_coding	327.787453531272	384.49633923291	326.140400661037	337.391472235139	376.218560564815	380.149002130731	340.705286101942	341.163550356332	369.886355023642	376.264681733444	379.092088562366	378.739317858389	370.648581921122	372.404324387247	332.186204451931	380.823112907752	328.980448837744	389.109582588404	332.326075862369	332.149347799055	379.259926876109	368.118719722665	337.559669366634	333.109022487515	380.380612257531
ENSG00000167996.16|2004|FTH1|protein_coding	1041.89583443869	2439.34562759239	1734.07606664782	1748.2288836245	1731.92367808266	1731.92367808266	1770.13132397265	1634.26515094208	1712.34477844686	1656.47070915283	1755.29272471818	1739.0895424271	1681.62788744524	1956.21828045106	1792.71484098299	1740.42725058286	1627.30061424157	1706.89286252661	1685.16518327359	1853.43186489848	1619.15583261449	1765.15386814374	1772.53084645132	1778.43749367661	1805.85866824669
ENSG00000168028.14|3909|RPSA|protein_coding	245.840590148454	302.554496445568	300.305406314427	300.305406314427	221.398757277459	275.966080954521	326.944085521021	322.64884846661	214.63577305186	235.51853450456	236.77033898127	233.159017092608	228.690258879046	225.636412030926	315.667104537798	229.868029446609	311.437809777543	215.282987688759	307.585234934598	319.6731781794	234.640685333132	225.293624618478	338.156386448127	337.340376345549	222.651001515556
ENSG00000170315.14|1567|UBB|protein_coding	819.468633828181	403.405995260758	0	0	0	0	272.418415088186	461.581177895967	650.212494309808	1237.46332850142	390.59653911128	499.03934790895	383.572438454711	1017.46576459042	485.537933803208	452.939576551359	392.253195433784	972.016064212452	290.172856186635	587.562969294177	173.602823101947	555.459271574599	630.115332688822	71.9310648560153	1137.36641300085
ENSG00000171858.18|1036|RPS21|protein_coding	304.374063993324	661.837960974681	556.393157839888	584.685863961794	395.380390853991	395.380390853991	529.350787073315	468.783961256662	356.537316818847	436.871295229317	400.724547327333	357.745067672579	443.317177814253	532.890585194779	567.631755064475	381.504334350097	563.354436369646	384.325750093822	576.643610797465	565.82424061942	393.535557667105	386.355321523147	598.137580082213	592.761899716652	382.620060569381
ENSG00000171863.15|5529|RPS7|protein_coding	128.773642458714	334.070589825315	239.04050508016	239.04050508016	227.961622831602	218.653725796616	220.667461053156	214.773054970577	264.670841975349	230.751342215388	199.705470546647	219.166630157991	228.63471145689	229.18433472044	227.853595852672	192.398646200434	274.697065322585	218.040763950848	229.737280909581	242.745527356693	228.56265073555	208.606282446012	232.17332961432	275.211473498435	227.591527634925
ENSG00000172809.13|3829|RPL38|protein_coding	433.147706452038	598.805774215187	513.397134567603	513.397134567603	501.469018225347	529.794850164044	497.776142185793	486.978237937336	475.501864816679	537.386390584596	456.130057660026	520.586162431638	523.747861836774	608.757963663743	523.316959484843	496.529288618291	536.557347478334	503.263143443898	515.717521246371	521.480539250717	498.081536275355	498.41836610645	531.147749461758	545.63940017244	507.96019917373
ENSG00000173575.22|16951|CHD2|protein_coding	210.720505841532	182.793341602531	183.611208108146	192.943050454555	220.132330888073	193.672162798386	187.337081418288	198.775845894506	194.800466025969	198.078736264458	210.190070489113	217.542085048259	219.616664946496	203.969927561719	176.020635446657	199.307253053664	182.740286173277	211.024875178817	188.766261265641	174.605540983803	247.298202139416	212.153219699943	175.095832380462	176.939060030705	206.240979514635
ENSG00000173812.11|3623|EIF1|protein_coding	163.893726765636	428.618869964555	0	0	0	0	622.670663058711	361.237443570757	290.884536928072	363.291986349042	245.697822989353	483.91694342686	366.13732761586	728.505487446742	1300.09170432833	578.905020917713	359.105038073183	701.454891699707	386.05606083961	686.831598809631	632.926959225848	846.414128113674	1251.71559331428	621.689917684132	393.703758346448
ENSG00000174444.15|5609|RPL4|protein_coding	152.187031996662	743.779803762022	385.453478840098	413.732371366097	489.63010541205	503.873044111608	421.155288737419	420.445207173888	468.329066164569	491.487019835022	505.65854965441	475.118231531485	523.751744944756	493.378942092059	381.038922206124	499.535203115114	353.071827078051	488.512015724012	364.921886817828	369.312622693736	497.856283514896	459.828214555711	438.458963234218	435.343319876907	590.510594973321
ENSG00000174748.22|7141|RPL15|protein_coding	163.893726765636	983.302113448097	0	0	0	0	467.002997294033	742.543634006555	564.658218742728	879.847779439086	497.695590157921	476.355741185816	677.478592595333	586.060280404083	640.462866628574	495.821429952671	1392.22260914526	931.932927543897	691.368370392505	1293.17511963376	1594.97593724914	1095.04827824707	800.416773956071	1366.69023226429	958.887375883794
ENSG00000177600.9|1637|RPLP2|protein_coding	936.535581517921	1550.59179428354	1195.50014246873	1223.78450648804	1274.49084274862	1265.18556836522	1124.25774761242	1250.08088155995	1262.37507205181	1322.72721283241	1257.2595917829	1306.21883668623	1257.65376031125	1311.69588716897	1195.51007755009	1276.63096798737	1201.14351455042	1306.9419234001	1211.590529193	1206.28900590997	1278.33745670126	1273.19799164022	1211.6803692285	1223.36209703773	1251.27026541436
ENSG00000177954.14|1028|RPS27|protein_coding	620.454822755623	2098.97181909113	1320.97290848316	1335.1257061863	1380.72456435742	1394.98095222182	1049.76853004181	1164.42972861613	1476.84408296135	1676.23242048728	1247.38117957313	1423.89140399209	1299.38789776562	1691.15398392941	1320.75581240463	1354.12882859882	1525.10275870312	1321.54747911461	1323.4286898036	1295.6776043608	1362.52257258895	1332.9354690952	1352.92088956402	1321.96130047388	1398.42497819717
ENSG00000182774.13|3188|RPS17|protein_coding	409.73431691409	605.108992891137	499.609650217964	513.737748633444	498.34500315533	512.576510947795	493.130082877553	506.299173781511	466.003939349595	532.928699638306	510.232721770436	458.461427656306	536.868596790919	553.094704739376	535.535197640943	492.391135019048	484.609896048845	485.73457830557	520.83889970989	503.792169493595	535.948215027231	478.727388196721	509.54853205511	505.438088706667	529.246747035104
ENSG00000182899.17|2899|RPL35A|protein_coding	362.907537838194	554.683243483542	454.446309402727	468.581242944571	458.311000285056	449.010495249254	440.321945881679	444.48836555033	488.377695931634	489.910511789241	424.001732091602	422.256875841595	460.978263150298	489.845064193273	488.124247898002	454.809304971737	449.38645238143	457.095293705511	447.519949870487	451.089451968048	475.2445150924	434.081076944821	485.624457861764	462.93954193744	440.989932893497
ENSG00000183508.5|5654|TENT5C|protein_coding	515.094569834857	447.528525992403	0	0	0	0	369.71070619111	777.663941020379	205.330261360992	300.8511761953	409.496371648922	536.845359114173	717.330274512706	667.457541571317	252.351952437194	538.703283353983	557.993982236792	1072.22390588384	509.694929997394	442.68442892027	169.986097620656	782.933068505149	123.468544918756	246.620793792052	237.972049489409
ENSG00000184007.22|6708|PTP4A2|protein_coding	245.840590148454	182.793341602531	241.420083794605	246.16656698621	187.575141109369	182.89050385637	240.373667024862	240.997224098753	187.981288668483	186.644552772242	184.656309337421	183.796703449886	183.962711588344	183.821203555533	243.195700705371	187.203592633316	244.982220128479	180.928355311223	244.15109047722	244.601464103711	182.818176758189	182.697239395308	243.438291469956	246.61024576555	187.467807429281
ENSG00000184009.13|4052|ACTG1|protein_coding	386.320927376142	976.998894772148	660.837151048959	674.984909300046	689.896311607613	699.781047782007	663.083805820112	716.75290985054	663.702937517174	706.567250002263	664.7738860352	709.573984043459	703.213403972591	639.059826252304	673.269606717911	749.956670458619	670.012260926801	620.90297209815	683.605370085944	652.761508168807	645.299614674755	674.317687529683	703.71196174433	697.999789176431	718.972964237707
ENSG00000184640.20|13772|SEPTIN9|protein_coding	234.13389537948	264.735184389872	218.69456343015	235.862279728117	292.11875627214	270.726196405311	236.907713841081	232.878048421561	262.077436784183	282.535568442428	269.613197694804	271.520313366117	271.096015530863	262.454113077849	220.950545621339	278.756422781373	220.764475134152	284.718603117401	226.468611210698	219.573580832266	267.832021597228	267.115798845208	233.96505084307	234.757507157625	266.196773762589
ENSG00000186468.13|4061|RPS23|protein_coding	737.521770445363	806.811990521516	580.502145791208	626.137609696026	1075.01134011364	840.798967434917	752.294924405945	579.078305281547	889.496662694265	896.93714569152	906.098595721751	853.265637900237	934.382652745995	910.119213231792	718.598009904803	888.542514361544	587.855805070074	875.219789001239	598.972414608972	616.816006515142	848.129491386451	884.928317145837	765.897605967656	632.530373724	946.66648559637
ENSG00000187109.15|17059|NAP1L1|protein_coding	269.253979686402	258.431965713923	135.858863881244	135.858863881244	389.429080403985	394.372833268302	157.710447265491	179.686399763439	383.431968714266	391.365915270177	371.66760840828	376.295647782418	368.352825968373	396.671003308166	123.16680368794	361.773878349448	87.9286879025021	332.740455300682	117.804443325748	153.656698643826	381.644405904985	390.876166852967	162.604745487693	131.516057959172	536.852528297773
ENSG00000187514.17|3381|PTMA|protein_coding	245.840590148454	712.263710382275	492.852949719009	492.852949719009	478.826968124523	450.912683560392	498.455610530619	509.191145653842	481.465712447122	480.997428855731	409.044329253624	417.319561903137	442.460198611909	499.22869871013	519.246922700821	370.971571038596	490.42541259653	529.866498861505	484.256553810902	529.016851653497	614.02338236127	346.306013742726	637.149247296938	386.890747578619	399.896448247148
ENSG00000188536.13|827|HBA2|protein_coding	31561.2490971539	13520.4040599113	18017.9030853481	18032.0549931486	27066.2342680306	26960.0139622107	15449.6375265563	18602.789274211	24353.9217160542	27852.140770644	25828.5275302433	24958.3750491983	24993.8070363276	37184.8156663878	17643.6501992463	28808.3977960799	17722.6583502272	26708.0388829112	17828.088781543	17629.3276863901	26201.2227831098	28061.4816708179	17446.1386858975	17502.8777538628	27257.4852779294
ENSG00000188846.14|8626|RPL14|protein_coding	234.13389537948	649.231523622782	374.097453275578	430.30814060097	479.692932018034	484.602082681092	391.535771710544	406.517222394008	526.260185068754	510.647424432275	483.065348567256	466.043164624032	485.917054488681	463.644760405085	407.654315745357	478.211903403473	350.271613221037	514.167141723627	350.868173714241	404.19012934877	505.77183411985	450.718610422441	448.927620851116	362.607370720645	535.515191739644
ENSG00000189343.7|883|RPS2P46|processed_pseudogene	175.60042153461	163.883685574683	123.169546345728	123.169546345728	207.356495780781	226.270676630344	132.534913038063	103.926533650808	203.495073346287	213.310949504421	206.504653306452	215.866860976416	219.664194298725	226.08422538872	131.312783295711	203.971445390316	135.512371833942	201.866324976979	138.72450792387	133.991049955417	212.124127069087	205.713327214597	129.014624971295	129.849089286929	203.795510598289
ENSG00000196205.8|1389|EEF1A1P5|processed_pseudogene	632.161517524597	1348.88879665316	1127.85096588074	1127.85096588074	854.701846667449	845.390894439462	1134.36447708758	1134.12757242585	799.904417819252	817.313612803288	854.774867982998	880.753994614512	857.403012826098	829.560531855358	1105.20134215065	824.237514851657	1195.39959196247	879.849195649904	1195.64179351569	1079.63163973438	847.958722371697	774.594502206293	1177.18251695373	1151.31022116648	818.921454423609
ENSG00000196498.13|13975|NCOR2|protein_coding	362.907537838194	182.793341602531	286.681680754515	300.799321849433	255.71045181543	246.421324865649	336.743946621022	277.861581098765	276.456265780744	247.081829787035	262.256237754629	246.663541665138	219.18060690091	230.305322466506	290.906755451387	265.257397508136	286.816788086483	248.617173095277	295.55900758579	297.486241790136	251.299121331671	249.891992504366	291.704418414914	288.852241361465	253.461655613326
ENSG00000196531.14|11267|NACA|protein_coding	421.441011683064	378.19312055696	0	0	0	0	291.876873308771	225.773402231723	171.10855113416	227.057491468151	346.49692985678	226.836067231341	386.063168574546	402.916442777807	10510.9379682859	8412.88361416991	16220.498335121	16965.1875949658	10221.6542644527	18466.6480258074	20767.2377135704	13886.481789365	13449.556324081	18178.0076757559	9475.13711753786
ENSG00000196914.9|24906|ARHGEF12|protein_coding	222.427200610506	144.974029546835	230.593081491774	191.400488215542	165.025293110386	151.839657611708	226.887267511063	201.512597334993	162.699306035713	163.53443484375	172.871203869757	163.5082454307	147.200033128846	148.369188416869	194.744901952365	158.506056662188	198.073544706126	186.399021809994	200.392605132628	196.3515795893	175.229331055452	157.5280261568	205.496314872583	208.792380595873	159.882677985355
ENSG00000196924.19|10860|FLNA|protein_coding	1475.04354089073	1140.88258034683	1287.44408460104	1269.04262175927	1328.06178649617	1333.56649891809	1271.03453545402	1302.23935042315	1315.46910509014	1306.83059016929	1326.11449945209	1356.38748958783	1326.08689769019	1289.64429305454	1294.30517468906	1343.84587298846	1289.25583179787	1290.90454513721	1298.68308831188	1291.85275443272	1312.93805728875	1308.83854737622	1306.90032361598	1315.16575501705	1311.43665229196
ENSG00000197111.16|7926|PCBP2|protein_coding	362.907537838194	302.554496445568	313.245023759603	369.019354364256	332.991707613197	325.660511388241	313.868342118958	342.714081483076	337.680372552988	330.888850243727	321.466293440405	342.917032807288	322.600236790742	355.26672979841	323.898446182191	332.014817367885	330.947524963862	359.527729046952	322.93858531851	312.145331317347	324.825029233842	344.765107990349	332.186711448264	341.922085335868	332.824779912446
ENSG00000197756.10|6205|RPL37A|protein_coding	187.307116303584	806.811990521516	383.834970450149	383.834970450149	622.916834882093	595.002211020971	349.317445983056	330.973223132491	558.713609162395	676.13270192968	576.638375997793	560.152900001599	689.809628677119	693.364209448985	392.539455146971	604.434872946508	378.766750449462	605.470827143944	391.85505736703	383.662758596319	600.969544751988	601.026834752429	383.416850278798	417.854335839141	589.941231092123
ENSG00000197958.13|2453|RPL12|protein_coding	269.253979686402	611.412211567086	453.107571345198	481.366141813684	399.737733238694	428.203139834781	440.527788726783	417.782780677358	426.628302027692	520.490803848648	361.709540141099	408.753197084456	376.321700870749	458.169092763692	494.279388134527	426.691426732102	446.031533764043	422.4295856582	473.264318412571	469.389510363855	388.539393065968	377.991347405246	516.42168118574	452.954264453565	402.83927277779
ENSG00000197989.14|4266|SNHG12|lncRNA	1451.63015135278	775.295897141769	1536.76499718349	1673.19599872398	618.472596856438	618.472596856438	1901.49663081815	1601.86959970152	545.158316355047	532.389970310644	667.211034134789	542.167444156472	648.100582369478	531.157865516741	1569.60775862995	661.252221610475	1596.46623349839	650.902693282501	1564.42518630222	1593.48963999474	658.285255561252	644.804623024782	1565.41982384532	1566.63644885916	652.261932318792
ENSG00000198034.11|2930|RPS4X|protein_coding	140.480337227688	655.534742298731	0	0	0	0	700.50449594105	566.942098937438	205.330261360992	204.351742321336	340.196985677566	468.794538944771	465.766532409291	223.842468209893	3791.66794358163	2937.40695798988	1082.83980711298	2455.09212094898	4327.36042052243	2479.03280195351	3045.28285524665	2026.10381917211	5679.55306626276	1813.69042101239	4351.73887558941
ENSG00000198242.14|2232|RPL23A|protein_coding	620.454822755623	642.928304946833	703.199411169234	703.199411169234	553.477770237835	558.399691076188	682.792887306953	689.360377626081	573.567849626562	598.576905288309	504.289934835095	522.071462562926	547.400603197462	609.257043863971	753.511655266439	589.175414573247	728.240830120775	529.075987550898	619.221632597112	714.049505441455	500.421706022401	514.281140693654	782.0256608415	755.426733703151	567.350554498422
ENSG00000198755.11|1508|RPL10A|protein_coding	210.720505841532	378.19312055696	258.790390349372	258.790390349372	337.82013166561	319.313111123816	343.191569500922	252.100718224249	345.641134440092	302.581295158781	307.576920663006	293.702152255703	312.811605873857	327.752233883302	261.679511402031	361.850314871412	259.778442448214	313.972559081773	252.465959618276	264.119515684203	321.998693331364	325.763212724885	270.234123444975	248.300379697717	326.206282334489
ENSG00000198876.13|4315|DCAF12|protein_coding	234.13389537948	220.612653658227	152.254325440804	152.254325440804	294.727970553342	308.966660039492	131.910795035652	160.86929910016	271.88682815078	339.518694546056	261.583585346487	252.73194909581	293.195130725987	410.854126161977	146.673427341656	304.080235882678	145.565756362856	283.663227352519	161.780516213676	169.573850286784	283.608590326808	362.653384367726	137.758994969433	144.765207852854	284.118942437177
ENSG00000198918.8|2128|RPL39|protein_coding	655.574907062545	813.115209197465	697.861095332503	711.892617454758	766.198880871961	752.635718351805	730.110027357352	706.285740010998	772.130085433817	768.115135405938	732.782090681991	677.937286889496	770.846734244099	814.447197684406	701.084631187135	769.38576710883	705.969433410985	744.891006158052	703.916328596217	704.858401957951	750.540639240244	755.994822850739	717.358200532537	754.160377423774	745.154718277486
ENSG00000199990.1|99|VTRNA1-1|misc_RNA	76807.6243792385	83139.4543357718	79001.8137834282	79581.8405540496	80375.6874942446	79597.8915800939	80872.5335070988	77603.906592714	84837.2282954032	81956.9284824932	78879.3454329738	78116.1294141584	78860.0546330232	78746.9415445802	79535.0661229096	80297.1230388222	79527.7799363545	80284.7401195195	79517.2288197054	79515.9229367928	80282.7811935475	80281.6285049181	79531.8161994766	79522.9361098542	80282.3926556322
ENSG00000200291.1|102|Y_RNA|misc_RNA	643.868212293571	2546.50034508353	1741.75885699177	1826.65194614872	1412.85653314265	1414.00820733082	1728.73358004117	1718.86872988705	1429.97776220149	1412.07657896089	1428.63173975918	1385.5302993262	1422.14125979601	1381.08546249115	2048.61236325362	1437.63502975854	1848.43186589196	1361.83279857206	1684.00253395341	1722.50731659264	1323.58680893537	1315.89696612355	1808.63831742903	1826.85978939166	1345.73650306361
ENSG00000200314.1|102|Y_RNA|misc_RNA	11390.6140102117	48162.8939029289	25714.4459162487	26649.6625879513	33416.8494080005	33356.4228998707	26111.3695732515	25126.6570849933	35099.4219085911	33928.0080207398	35333.0788382866	31552.4186438842	32151.9918530274	32874.7980333319	26344.8282791316	33081.83976288	26324.5639705521	33063.6501373126	26319.4050524238	26319.7742086341	33063.8585328931	33062.7937893869	26331.4791629022	26330.4357623929	33070.8047740765
ENSG00000201098.1|113|RNY1|misc_RNA	152292.392249583	106675.672871767	125814.926385682	128550.439483319	132547.499571308	129685.190652315	129014.393500187	118248.268055269	148030.821648053	133238.000444665	138801.532890226	124378.112041644	125580.573779942	125569.48278096	127407.262627116	131287.630459298	127496.481710317	131173.447384045	127414.508521233	127410.413234823	131175.933808694	131180.467451153	127408.788776987	127463.471855177	131189.348150525
ENSG00000201955.1|102|RNY3P1|misc_RNA	10594.5587659215	22805.0451695847	12638.4267161877	13839.7400795853	20480.309480852	19981.0955759994	13400.7913716211	13304.0726777341	22127.7541709281	20820.7331792057	20649.4239280734	18370.6399711007	18799.172341279	18534.2753144928	13773.960792437	19600.9361813067	13724.1390109615	19582.9121549464	13717.2195164743	13717.8343013494	19583.6444447014	19590.5758642152	13747.5121430097	13730.6198602542	19587.7693301028
ENSG00000202198.1|331|7SK|misc_RNA	3067.15402947119	2981.42243372404	0	0	0	0	3366.31327216116	3346.46353974576	6125.68613060293	5778.61315786445	5455.75165919949	5920.42135473799	3464.60559669157	4086.14251059513	595.742267462489	769.193245386035	1176.75958630135	851.766654206788	582.86895460098	627.807008286929	491.874665455516	1629.34719661882	370.405634756267	1346.13849944829	1118.11867370391
ENSG00000202354.1|102|RNY3|misc_RNA	193265.823940992	183442.573126154	179551.08973653	183766.111621779	193836.143741426	193961.437108567	188359.572078558	175967.243665865	205572.237051371	196288.155597438	198926.960055293	187503.988074443	184819.120800001	188686.295706843	183378.653696217	193057.381838016	183263.289116699	193026.220945574	183226.227876047	183233.246392635	193011.510737835	193018.102332149	183322.089475188	183329.129699453	193028.191401338
ENSG00000202538.1|141|RNU4-2|snRNA	1826.24438395995	2433.04240891645	0	0	0	0	2043.1381131614	3537.11663496366	3439.28187779661	2094.60535879369	2967.27370840988	3016.91969417683	2513.14669091431	1379.68357678461	212.422846038904	152.766602742174	198.888944163609	230.47803584419	133.731838068623	75.1222061198035	68.7177841445206	137.542295818472	131.983616982118	159.275929324034	138.233764041642
ENSG00000204628.12|5740|RACK1|protein_coding	409.73431691409	687.050835678478	515.917798826932	530.045975836283	580.366499926517	561.774381182813	574.470227114082	547.831580060899	583.871783707027	638.630654333601	511.591783001363	592.35941526832	508.614234704844	529.828346806428	527.840825415763	574.942124187728	486.069133292537	563.963156161249	505.979223802093	539.621594499042	571.61534682115	584.553995683344	561.433539554354	506.315290295773	586.561213803426
ENSG00000205542.11|1703|TMSB4X|protein_coding	842.882023366129	3227.24796208606	1411.0728483197	1438.56244961131	2412.58074150743	2901.97149845698	1709.86930054493	1663.44983759809	2365.30486494397	2524.62119524834	2464.23043816731	2461.71972497732	2515.52463510574	2661.12314479634	1592.88253104904	2532.69865961521	1611.78213867743	2458.75595852913	1497.35340535486	1477.2390749234	2536.35627619421	2608.65771345954	1490.39730457009	1500.22527355349	2540.00820669466
ENSG00000206172.8|835|HBA1|protein_coding	17290.7881737746	8011.39093713161	9429.83628455401	9514.73940749303	15823.7471902812	15801.3341456687	8216.17909499332	9917.98016945509	14199.0155499598	16531.9073397508	14984.9724119884	14291.1977425943	14984.6550594126	21491.8142932814	9104.57696527348	17485.0228702258	9297.85209261444	15748.2468637856	9329.76361958413	9031.04486691488	15172.0335954467	16350.5326762176	9067.07466216735	9003.50188628426	15998.0153482488
ENSG00000206585.1|164|RNVU1-7|snRNA	261550.974528417	87249.1529124908	199436.362324303	217586.59316112	142614.65434591	139229.307067483	243217.112307446	192318.557307157	142763.857770934	130095.891100312	150463.35905478	140279.5531078	136603.606389852	125091.237452549	206110.08791955	143092.234958527	206597.668723392	142844.515094648	205370.617306573	205276.808891518	142745.929780798	142913.535951773	205760.196842143	205602.470231345	142683.902246396
ENSG00000206596.1|164|RNU1-27P|snRNA	3722.72893653374	6933.54054354427	5092.77522020246	5177.67248905296	5501.99125449688	5479.00388982329	4741.30047032334	5452.39595813395	5797.13841299408	6433.51394386226	5506.40108418146	5209.51053152356	4696.13316466347	5621.31444114638	5132.31819135483	5504.80008684558	5134.86611740011	5501.08119382522	5138.81027381661	5132.74279246187	5506.49642110731	5506.34712232477	5131.64703885216	5139.69707736576	5503.51982746864
ENSG00000206652.1|164|RNU1-1|snRNA	85400.3383396654	20983.4149722354	64201.6367402375	83703.4168855767	35722.2137376413	32249.214391279	80093.2961756184	65704.5880288445	35813.3291745514	33190.0152843685	37209.7672411781	34517.7021078944	34455.4661636736	30276.7854213651	71041.6727917745	35907.2101528025	72253.8150628152	35781.6917425892	70212.5131093524	70084.4778782177	35585.0314486847	35433.3104359213	70647.1681122789	70633.9120249377	35340.8772850275
ENSG00000206737.1|164|RNVU1-18|snRNA	971.655665824843	327.767371149366	835.284792352461	1043.05567064464	405.180061106191	397.374708665917	918.589984071725	855.713952664683	412.193177555697	401.709289060586	429.520180871474	407.151208497244	421.027105700739	356.938908975784	885.420963134108	416.245580371047	883.601757956749	416.152077211985	886.978514500205	882.988571428462	416.013044674413	422.224275203754	881.091574354049	882.999388682485	415.03532894556
ENSG00000207142.1|102|Y_RNA|misc_RNA	22968.535136727	34982.8636515188	22929.2248457866	24752.163698213	33928.6591784988	34447.2947779048	24172.7157077442	23531.9817122389	35768.8926168937	34194.9297273311	34991.6877332556	32116.0544616383	32613.3711846857	32878.094689191	24525.1956450515	33351.2194284282	24502.8564864872	33335.2284167072	24503.279346298	24501.7495856184	33335.2100237814	33334.7154911519	24507.1568803098	24513.9433128319	33345.3510929952
ENSG00000207513.1|164|RNU1-3|snRNA	18613.6446826687	9618.71169949869	18406.8378345789	18818.5204876669	9942.23163349125	9864.89192130406	18851.9394810855	18386.6097295421	9841.56659767194	9832.98254002271	10024.1256854893	9796.90838046307	9840.22275078562	9577.5627267586	18374.8669032467	9951.14323215967	18606.1378702859	9900.60507190213	18235.6028291797	18222.4443870057	9877.79562821546	9900.87956508983	18248.9775412504	18262.5776700001	9851.44542265472
ENSG00000213741.11|9840|RPS29|protein_coding	573.628043679727	832.024865225313	572.038614315825	574.624074181251	834.74963442556	824.647771899537	580.633348803523	582.269091511138	831.180845000049	835.112189655938	829.473200406828	833.613927800345	831.777351001905	833.39481202127	580.388193831316	823.23577487128	579.655289929432	821.446417267985	579.444480258186	579.650983425933	822.263914146971	824.569505422648	583.476023873071	577.974816258306	821.972367206389
ENSG00000215030.5|636|RPL13P12|processed_pseudogene	234.13389537948	630.321867594934	-1.63963253377256	-1.63963253377256	1063.59566657676	713.707693114599	120.93335040019	162.556767723607	802.462423038459	832.223798868721	754.3610639784	767.075010493266	747.470204977709	761.644781961215	78.8154275579763	776.267793092869	75.6037965560968	778.583139509937	83.6833372172819	76.251511119244	782.808191653082	781.637810336416	76.2257963417588	86.9890253511486	776.542285214319
ENSG00000215301.11|15828|DDX3X|protein_coding	234.13389537948	151.277248222784	128.020751579818	169.055245150952	226.133685944601	259.025248750053	151.68101315664	175.308587886769	228.599848673056	228.482974885092	205.365247422181	230.394399765644	221.414815265292	229.074857221839	150.46547601915	210.374764960302	179.376277132039	210.39604593978	178.931656324957	168.499057647508	219.018274231616	248.098158182158	152.833591367964	151.306348238887	216.568924122374
